title,link,current_price,original_price,discount_percentage,ratings,reviews
"SINNUX S109 One Ear Bluetooth Earphone Wireless Headphones for Mobile Phone Sports Stereo Jogger,Running,Gyming Bluetooth Headset Compatible with All Devices (Multi Color)",https://www.amazon.in/Bluetooth-Earphone-Wireless-Headphones-Compatible/dp/B08QZVKK6Q/ref=sr_1_168?dchild=1&keywords=earphones+wireless&qid=1620036876&sr=8-168,493.0,999.0,50.650650650650654,1.7,4
"boAt Rockerz 385v2 Wireless Neckband with Up to 40H Nonstop Playback, BT V5.0, Qualcomm CVC & aptX, Type C Interface, Magnetic Earbuds, IPX6 Water Resistance, ASAP Fast Charge(Active Black)",https://www.amazon.in/Rockerz-385v2-Wireless-Interface-Resistance/dp/B08JM7X6RY/ref=sr_1_169?dchild=1&keywords=earphones+wireless&qid=1620036876&sr=8-169,1999.0,4990.0,59.939879759519044,4.1,939
"ROCK LYFE Combo Wireless Magnet Bluetooth Earphone Headphone with Mic, Stereo Sound with Music Sports Wireless Bluetooth Headset Compatible with All Android and Phone Devices",https://www.amazon.in/ROCK-LYFE-Bluetooth-Headphone-Compatible/dp/B08Y5XHFXS/ref=sr_1_170?dchild=1&keywords=earphones+wireless&qid=1620036876&sr=8-170,369.0,999.0,63.06306306306306,3.4,11
"Sony WI-C200 Wireless In-Ear Headphones with 15 Hours Battery Life, Quick Charge, Magnetic Earbuds for Tangle Free Carrying,Metallic Finish, Bluetooth ver 5.0, Headset with mic for phone calls (Black)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A020024439JEE92WDF6TC&url=%2FSony-WI-C200-Wireless-Neck-Band-Headphones%2Fdp%2FB07S13PJ3W%2Fref%3Dsr_1_171_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036876%26sr%3D8-171-spons%26psc%3D1&qualifier=1620036876&id=7590340343528143&widgetName=sp_mtf,1699.0,2990.0,43.17725752508361,3.9,21306
"Boult Audio AirBass MuseBuds True Wireless Earbuds with 18H Total Playtime, Deep bass with Sports fit, IPX5 Sweatproof, Voice Assistant and Built in mic (Black)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg11_1?ie=UTF8&adId=A081300727XA6XU633N3A&url=%2FBoult-Audio-Earphones-Bluetooth-Headphone%2Fdp%2FB08CZZBRLG%2Fref%3Dsr_1_172_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036876%26sr%3D8-172-spons%26psc%3D1&qualifier=1620036876&id=7590340343528143&widgetName=sp_mtf,1199.0,6999.0,82.86898128304043,3.7,3198
"pTron Bassbuds in-Ear True Wireless Bluetooth 5.0 Headphones with Hi-Fi Deep Bass, 20Hrs Playtime with Case, Ergonomic Sweatproof Earbuds, Noise Isolation, Voice Assistance & Built-in Mic - (Green)",https://www.amazon.in/pTron-Bassbuds-Wireless-Bluetooth-Headphones/dp/B0843759T1/ref=sr_1_173?dchild=1&keywords=earphones+wireless&qid=1620036876&sr=8-173,799.0,2499.0,68.02721088435374,3.6,42478
Demana Multi-Colors Portable MP3 MP4 Player 1.8´ Screen MP4 Video FM Radio Music Movie Player SD/TF Card Top Quality Gift Radio Video Games Movie Tools (Black/ Memory not included! ),https://www.amazon.in/Demana-Multi-Colors-Portable-Player-Quality/dp/B07H9QDQ49/ref=sr_1_174?dchild=1&keywords=earphones+wireless&qid=1620036876&sr=8-174,,,0.0,0.0,0
"Wireless Bluetooth Headphones Earphone For vivo Y50 Neckband Earphone Bluetooth 5.0 Wireless Headphones with Hi-Fi Stereo Sound, 12Hrs Playtime, Lightweight Ergonomic Neckband, Sweat-Resistant Magnetic Earbuds Bluetooth Neckband with Vibration Alert for Calls, in-Ear Wireless Earphones with 12 Hour Battery Life, Fast Charging & in-Built Mic, IPX5 Sweatproof Headphones (Color As per Available)",https://www.amazon.in/Headphones-vivo-Y50-Lightweight-Sweat-Resistant/dp/B0933BV787/ref=sr_1_175?dchild=1&keywords=earphones+wireless&qid=1620036876&sr=8-175,899.0,1999.0,55.02751375687844,0.0,0
"Boult Audio ProBass X1-WL in-Ear Wireless Earphones with 8 Hours Battery Life, Latest Bluetooth 5.0, IPX5 Sweatproof Headphones with mic (Red)",https://www.amazon.in/Boult-Audio-Earphones-Sweatproof-Headphones/dp/B08CZZH8XW/ref=sr_1_176?dchild=1&keywords=earphones+wireless&qid=1620036876&sr=8-176,849.0,2999.0,71.69056352117373,4.1,25817
boAt Bassheads 100 in Ear Wired Earphones with Mic(Black),https://www.amazon.in/boAt-BassHeads-100-Headphones-Black/dp/B071Z8M4KX/ref=sr_1_177?dchild=1&keywords=earphones+wireless&qid=1620036876&sr=8-177,349.0,999.0,65.06506506506507,4.1,155576
RSFuture D016 Magnetic Wireless Bluetooth Headset Earphone Hands-Free Bluetooth Earphone Headphone for Calling with Built-in Mic for All Smartphones,https://www.amazon.in/RSFuture-Bluetooth-Hands-Free-Headphone-Smartphones/dp/B08KQL955H/ref=sr_1_178?dchild=1&keywords=earphones+wireless&qid=1620036876&sr=8-178,199.0,1049.0,81.02955195424214,5.0,1
SHOPKING B11 Neckband Bluetooth Headphones Wireless Sport Stereo Headsets Hands-Free Earphones with Inbuilt Mic for All Smartphones & Tablets,https://www.amazon.in/SHOPKING-Bluetooth-Headphones-Hands-Free-Smartphones/dp/B08NYMJT7X/ref=sr_1_179?dchild=1&keywords=earphones+wireless&qid=1620036876&sr=8-179,325.0,999.0,67.46746746746747,0.0,0
"Amozz Neckband Wireless Bluetooth Earphone with Mic Compatible with Android, iOS Smartphones Black",https://www.amazon.in/Neckband-Wireless-Bluetooth-Compatible-Smartphones/dp/B0918N67XF/ref=sr_1_180?dchild=1&keywords=earphones+wireless&qid=1620036876&sr=8-180,900.0,999.0,9.90990990990991,0.0,0
"Sony WI-XB400 Wireless Extra Bass in-Ear Headphones with 15 Hours Battery Life, Quick Charge, Magnetic Earbuds, Tangle Free Cord, Bluetooth Ver 5.0, Headset with Mic for Phone Calls – (Blue)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A07302801KDDEYBG3LV0M&url=%2FSony-WI-XB400-Wireless-Bluetooth-Headphones%2Fdp%2FB07WTX73MB%2Fref%3Dsr_1_181_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036876%26sr%3D8-181-spons%26psc%3D1&qualifier=1620036876&id=7590340343528143&widgetName=sp_btf,3149.0,4990.0,36.8937875751503,4.1,15178
OnePlus Buds (Nord Blue),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg11_1?ie=UTF8&adId=A07738673UXJX8P5C13HK&url=%2FOnePlus-E501A-Buds-Nord-Blue%2Fdp%2FB08CVMVW3X%2Fref%3Dsr_1_182_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036876%26sr%3D8-182-spons%26psc%3D1&qualifier=1620036876&id=7590340343528143&widgetName=sp_btf,4499.0,4990.0,9.839679358717435,3.9,12252
OPPO Enco W11 True Wireless Earphone (White),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A04299953VCP67F792E0N&url=%2FOPPO-Enco-Wireless-Earphone-White%2Fdp%2FB08C5KFJMP%2Fref%3Dsr_1_177_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036882%26sr%3D8-177-spons%26psc%3D1&qualifier=1620036882&id=2854584250000762&widgetName=sp_atf_next,1899.0,3999.0,52.51312828207052,3.8,1840
WeCool Moonwalk M2 in Ear True Wireless Earbuds with Smart Touch Control and High Bass HD Sound Quality IPX5 TWS Bluetooth Earphones with Digital Display (Black),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg12_1?ie=UTF8&adId=A01365873CR6T1TPRIKMS&url=%2FMoonwalk-M2-Wireless-Bluetooth-Earphones%2Fdp%2FB08K2XYM29%2Fref%3Dsr_1_178_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036882%26sr%3D8-178-spons%26psc%3D1&qualifier=1620036882&id=2854584250000762&widgetName=sp_atf_next,999.0,2999.0,66.68889629876625,3.4,5103
"ORYTO in-Ear True Wireless Earphones 5.0 Bluetooth Headphones with Digital Display Charging Case, Touch Control Ear Pods with IPX5 Waterproof, for iPhone and Android",https://www.amazon.in/ORYTO-Earphones-Bluetooth-Headphones-Waterproof/dp/B08LSCMGYB/ref=sr_1_179?dchild=1&keywords=earphones+wireless&qid=1620036882&sr=8-179,899.0,2799.0,67.88138620936049,3.3,81
Suhctuptx Compatible for Samsung Galaxy S10 Plus Wallet Case Magnetic Flip Leather Cover Card Holder Stand Lightweight Shockproof Drop Protection Purse Bumper for Galaxy S10 Plus (Black),https://www.amazon.in/Suhctuptx-Samsung-Galaxy-S10-Plus/dp/B07XTCJLTZ/ref=sr_1_180?dchild=1&keywords=earphones+wireless&qid=1620036882&sr=8-180,,,0.0,0.0,0
"Wireless Bluetooth Headphones Earphone For Xiaomi Redmi 8A Dual Neckband Earphone Bluetooth 5.0 Wireless Headphones with Hi-Fi Stereo Sound, 12Hrs Playtime, Lightweight Ergonomic Neckband, Sweat-Resistant Magnetic Earbuds Bluetooth Neckband with Vibration Alert for Calls, in-Ear Wireless Earphones with 12 Hour Battery Life, Fast Charging & in-Built Mic, IPX5 Sweatproof Headphones (Color As per Available)",https://www.amazon.in/Xiaomi-Redmi-Dual-Lightweight-Sweat-Resistant/dp/B0936BD1WN/ref=sr_1_181?dchild=1&keywords=earphones+wireless&qid=1620036882&sr=8-181,899.0,1999.0,55.02751375687844,0.0,0
"pTron Bassbuds Vista in-Ear True Wireless Bluetooth 5.1 Headphones with Deep Bass, IPX4 Water/Sweat Resistant, Passive Noise Cancelation, Voice Assistance & Earbuds with Built-in HD Mic - (Black)",https://www.amazon.in/Bassbuds-Vista-Headphones-Cancelation-Assistance/dp/B08S18HVD5/ref=sr_1_182?dchild=1&keywords=earphones+wireless&qid=1620036882&sr=8-182,799.0,2799.0,71.45409074669526,4.2,257
"pTron Bassbuds Elite True Wireless Headphones (TWS), Bluetooth 5.0, Hi-Fi Sound with Bass, Ergonomic Earbuds, Auto Pairing, Passive Noise Cancellation, Voice Assistance & Built-in Mic - (Black & Red)",https://www.amazon.in/Bassbuds-Elite-Headphones-Cancellation-Assistance/dp/B08DB4Q5T1/ref=sr_1_183?dchild=1&keywords=earphones+wireless&qid=1620036882&sr=8-183,1199.0,3799.0,68.43906291129245,3.4,1741
"boAt Airdopes 441 TWS Ear-Buds with IWP Technology, Immersive Audio, Up to 30H Total Playback, IPX7 Water Resistance, Super Touch Controls, Secure Sports Fit & Type-C Port(Raging Red)",https://www.amazon.in/Airdopes-441-Technology-Immersive-Resistance/dp/B084DS51NC/ref=sr_1_184?dchild=1&keywords=earphones+wireless&qid=1620036882&sr=8-184,1799.0,5999.0,70.01166861143524,4.0,53262
"pTron Bassbuds Lite in-Ear True Wireless Bluetooth 5.0 Headphones with Hi-Fi Deep Bass, Total 20Hrs Playtime, Ergonomic Sweatproof Earbuds, Noise Isolation, Voice Assistance & Built-in Mic - (White)",https://www.amazon.in/PTron-Bassbuds-Lite-Bluetooth-Headphones/dp/B081QWMLP4/ref=sr_1_185?dchild=1&keywords=earphones+wireless&qid=1620036882&sr=8-185,699.0,2000.0,65.05,3.6,20158
"Wireless Bluetooth Headphones Earphone For Samsung Galaxy S21+ 5G Neckband Earphone Bluetooth 5.0 Wireless Headphones with Hi-Fi Stereo Sound, 12Hrs Playtime, Lightweight Ergonomic Neckband, Sweat-Resistant Magnetic Earbuds Bluetooth Neckband with Vibration Alert for Calls, in-Ear Wireless Earphones with 12 Hour Battery Life, Fast Charging & in-Built Mic, IPX5 Sweatproof Headphones (Color As per Available)",https://www.amazon.in/Samsung-Galaxy-S21-Lightweight-Sweat-Resistant/dp/B093BP2C32/ref=sr_1_186?dchild=1&keywords=earphones+wireless&qid=1620036882&sr=8-186,899.0,1999.0,55.02751375687844,0.0,0
"Sony WI-C200 Wireless In-Ear Headphones with 15 Hours Battery Life, Quick Charge, Magnetic Earbuds for Tangle Free Carrying,Metallic Finish, Bluetooth ver 5.0, Headset with mic for phone calls (Black)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A020024439JEE92WDF6TC&url=%2FSony-WI-C200-Wireless-Neck-Band-Headphones%2Fdp%2FB07S13PJ3W%2Fref%3Dsr_1_187_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036882%26sr%3D8-187-spons%26psc%3D1&qualifier=1620036882&id=2854584250000762&widgetName=sp_mtf,1699.0,2990.0,43.17725752508361,3.9,21306
"Boult Audio AirBass MuseBuds True Wireless Earbuds with 18H Total Playtime, Deep bass with Sports fit, IPX5 Sweatproof, Voice Assistant and Built in mic (Black)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg12_1?ie=UTF8&adId=A081300727XA6XU633N3A&url=%2FBoult-Audio-Earphones-Bluetooth-Headphone%2Fdp%2FB08CZZBRLG%2Fref%3Dsr_1_188_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036882%26sr%3D8-188-spons%26psc%3D1&qualifier=1620036882&id=2854584250000762&widgetName=sp_mtf,1199.0,6999.0,82.86898128304043,3.7,3198
"WI-C200 Wireless In-Ear Headphones with 15 Hours Battery Life, Quick Charge, Magnetic Earbuds for Tangle Free Carrying,Metallic Finish, Bluetooth ver 5.0, Headset with mic for phone calls (Black)",https://www.amazon.in/Wireless-Headphones-Magnetic-Carrying-Bluetooth/dp/B09162PRQN/ref=sr_1_189?dchild=1&keywords=earphones+wireless&qid=1620036882&sr=8-189,949.0,2499.0,62.02480992396959,0.0,0
"Bluetooth & Wairless Earphone Headphone Waterproof Sports Bluetooth Headphones & Earphones Deep Bass Hands-Free Call/Music, Sports Earbuds, Sweat Proof",https://www.amazon.in/Earphone-Headphones-Wireless-Neckband-Hands-Free/dp/B091HP6YVF/ref=sr_1_190?dchild=1&keywords=earphones+wireless&qid=1620036882&sr=8-190,529.0,1299.0,59.27636643571979,4.5,2
"ShopMagics Wireless Bluetooth Headphones Earphones for Samsung Galaxy A7 Earphone Bluetooth Wireless Neckband Flexible In-Ear Headphones Headset With Mic, Extra Deep Bass Hands-Free Call/Music, Sports Earbuds, Sweatproof (HBS1, Multi)",https://www.amazon.in/ShopMagics-Headphones-Samsung-Galaxy-A7/dp/B08TRDR1C6/ref=sr_1_191?dchild=1&keywords=earphones+wireless&qid=1620036882&sr=8-191,499.0,1599.0,68.79299562226392,0.0,0
OPPO ENCO M31 Wireless in-Ear Bluetooth Earphones with Mic (Green),https://www.amazon.in/OPPO-Wireless-Bluetooth-Earphones-Green/dp/B085YG9X8Q/ref=sr_1_192?dchild=1&keywords=earphones+wireless&qid=1620036882&sr=8-192,1599.0,2999.0,46.68222740913638,4.1,10930
ENVOUS Wireless Bluetooth Earphone Headphone for Calling & Music with mic & Warranty for All Android & Smartphones Devices (Assorted Colour),https://www.amazon.in/ENVOUS-Wireless-Bluetooth-Headphone-Smartphones/dp/B08YJSVMXF/ref=sr_1_193?dchild=1&keywords=earphones+wireless&qid=1620036882&sr=8-193,199.0,999.0,80.08008008008008,3.2,9
"EDICT by Boat EWE01 in-Ear Wireless Earphone with Bluetooth V5.0, Engaging Sound, Secure-fit Lightweight Design, Dual Pairing, IPX5 Water & Sweat Resistance and Voice Assistant(Blue)",https://www.amazon.in/EDICT-EWE01-Secure-fit-Lightweight-Resistance/dp/B08CDV9X3N/ref=sr_1_194?dchild=1&keywords=earphones+wireless&qid=1620036882&sr=8-194,770.0,1399.0,44.96068620443174,3.4,642
G S GOLDSTEIN STAR Wireless Bluetooth Earphone Headphone for Calling & Music with mic & Warranty for All Android & Smartphones Devices (Multicolour),https://www.amazon.in/GOLDSTEIN-STAR-Bluetooth-Smartphones-Multicolour/dp/B08ZDNWSN5/ref=sr_1_195?dchild=1&keywords=earphones+wireless&qid=1620036882&sr=8-195,149.0,999.0,85.08508508508508,2.7,3
"ShopMagics Wireless Bluetooth Headphones Earphones for Ulefone Armor 2, Ulefone T1, Ulefone T1 Premium Edition, Umi Max, Umi Plus, Umi Plus E, Umi Super, Umidigi S2, Umidigi S2 Pro, Umidigi Z1 Pro Earphone Bluetooth Wireless Neckband Flexible In-Ear Headphones Headset With Mic, Extra Deep Bass Hands-Free Call/Music, Sports Earbuds, Sweatproof (JO3, Multi)",https://www.amazon.in/ShopMagics-Wireless-Headphones-Earphone-Hands-Free/dp/B09131WKV9/ref=sr_1_196?dchild=1&keywords=earphones+wireless&qid=1620036882&sr=8-196,499.0,1599.0,68.79299562226392,0.0,0
"Sony WI-XB400 Wireless Extra Bass in-Ear Headphones with 15 Hours Battery Life, Quick Charge, Magnetic Earbuds, Tangle Free Cord, Bluetooth Ver 5.0, Headset with Mic for Phone Calls – (Blue)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg12_1?ie=UTF8&adId=A07302801KDDEYBG3LV0M&url=%2FSony-WI-XB400-Wireless-Bluetooth-Headphones%2Fdp%2FB07WTX73MB%2Fref%3Dsr_1_197_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036882%26sr%3D8-197-spons%26psc%3D1&qualifier=1620036882&id=2854584250000762&widgetName=sp_btf,3149.0,4990.0,36.8937875751503,4.1,15178
OnePlus Buds (Nord Blue),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg12_1?ie=UTF8&adId=A07738673UXJX8P5C13HK&url=%2FOnePlus-E501A-Buds-Nord-Blue%2Fdp%2FB08CVMVW3X%2Fref%3Dsr_1_198_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036882%26sr%3D8-198-spons%26psc%3D1&qualifier=1620036882&id=2854584250000762&widgetName=sp_btf,4499.0,4990.0,9.839679358717435,3.9,12252
OPPO Enco W11 True Wireless Earphone (White),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg13_1?ie=UTF8&adId=A04299953VCP67F792E0N&url=%2FOPPO-Enco-Wireless-Earphone-White%2Fdp%2FB08C5KFJMP%2Fref%3Dsr_1_193_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036887%26sr%3D8-193-spons%26psc%3D1&qualifier=1620036887&id=7885759342752217&widgetName=sp_atf_next,1899.0,3999.0,52.51312828207052,3.8,1840
WeCool Moonwalk M2 in Ear True Wireless Earbuds with Smart Touch Control and High Bass HD Sound Quality IPX5 TWS Bluetooth Earphones with Digital Display (Black),https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg13_1?ie=UTF8&adId=A01365873CR6T1TPRIKMS&url=%2FMoonwalk-M2-Wireless-Bluetooth-Earphones%2Fdp%2FB08K2XYM29%2Fref%3Dsr_1_194_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036887%26sr%3D8-194-spons%26psc%3D1&qualifier=1620036887&id=7885759342752217&widgetName=sp_atf_next,999.0,2999.0,66.68889629876625,3.4,5103
OPPO ENCO M31 Wireless in-Ear Bluetooth Earphones with Mic (Green),https://www.amazon.in/OPPO-Wireless-Bluetooth-Earphones-Green/dp/B085YG9X8Q/ref=sr_1_195?dchild=1&keywords=earphones+wireless&qid=1620036887&sr=8-195,1599.0,2999.0,46.68222740913638,4.1,10930
ENVOUS Wireless Bluetooth Earphone Headphone for Calling & Music with mic & Warranty for All Android & Smartphones Devices (Assorted Colour),https://www.amazon.in/ENVOUS-Wireless-Bluetooth-Headphone-Smartphones/dp/B08YJSVMXF/ref=sr_1_196?dchild=1&keywords=earphones+wireless&qid=1620036887&sr=8-196,199.0,999.0,80.08008008008008,3.2,9
"EDICT by Boat EWE01 in-Ear Wireless Earphone with Bluetooth V5.0, Engaging Sound, Secure-fit Lightweight Design, Dual Pairing, IPX5 Water & Sweat Resistance and Voice Assistant(Blue)",https://www.amazon.in/EDICT-EWE01-Secure-fit-Lightweight-Resistance/dp/B08CDV9X3N/ref=sr_1_197?dchild=1&keywords=earphones+wireless&qid=1620036887&sr=8-197,770.0,1399.0,44.96068620443174,3.4,642
"ShopMagics Wireless Bluetooth Headphones Earphones for Ulefone Armor 2, Ulefone T1, Ulefone T1 Premium Edition, Umi Max, Umi Plus, Umi Plus E, Umi Super, Umidigi S2, Umidigi S2 Pro, Umidigi Z1 Pro Earphone Bluetooth Wireless Neckband Flexible In-Ear Headphones Headset With Mic, Extra Deep Bass Hands-Free Call/Music, Sports Earbuds, Sweatproof (JO3, Multi)",https://www.amazon.in/ShopMagics-Wireless-Headphones-Earphone-Hands-Free/dp/B09131WKV9/ref=sr_1_198?dchild=1&keywords=earphones+wireless&qid=1620036887&sr=8-198,499.0,1599.0,68.79299562226392,0.0,0
"Zebronics Zeb-Yoga 90 Pro Wireless in-Ear Neckband Earphone, Rapid Charge, BT5.0, Dual Pairing, 10mm NdFeb Drivers, Magnetic Earpiece, Call & Media Controls, Water Resistant, Voice Assistant (Black)",https://www.amazon.in/Zebronics-90-Pro-Resistant-Black/dp/B08RJ1VLFK/ref=sr_1_199?dchild=1&keywords=earphones+wireless&qid=1620036887&sr=8-199,999.0,2999.0,66.68889629876625,4.6,15
"GoSale Wireless Bluetooth Headphones Earphones for Xiaomi Mi Note 10 / Note10 Earphone Bluetooth Wireless Neckband Flexible In-Ear Headphones Headset With Mic, Extra Deep Bass Hands-Free Call/Music, Sports Earbuds, Sweatproof (B3, Multi)",https://www.amazon.in/GoSale-Headphones-Xiaomi-Mi-Note/dp/B091KRY65K/ref=sr_1_200?dchild=1&keywords=earphones+wireless&qid=1620036887&sr=8-200,499.0,1599.0,68.79299562226392,0.0,0
"Ambrane Dots 38 True Wireless Earbuds with Pure HD Bass, 16H Playtime, IPX4 Waterproof, Responsive Touch Sensors for Multifunctions, Compact Type-C Charging Case (White), Normal",https://www.amazon.in/Ambrane-Wireless-Waterproof-Responsive-Multifunctions/dp/B08TTMH18W/ref=sr_1_201?dchild=1&keywords=earphones+wireless&qid=1620036887&sr=8-201,899.0,2499.0,64.02561024409763,3.8,425
"ShopMagics Wireless Bluetooth Headphones Earphones for Vivo Y20 / Y 20 Earphone Bluetooth Wireless Neckband Flexible In-Ear Headphones Headset With Mic, Extra Deep Bass Hands-Free Call/Music, Sports Earbuds, Sweatproof (JO3, Multi)",https://www.amazon.in/ShopMagics-Headphones-Vivo-Y20-Hands-Free/dp/B0913D93CR/ref=sr_1_202?dchild=1&keywords=earphones+wireless&qid=1620036887&sr=8-202,499.0,1599.0,68.79299562226392,0.0,0
"Sony WI-C200 Wireless In-Ear Headphones with 15 Hours Battery Life, Quick Charge, Magnetic Earbuds for Tangle Free Carrying,Metallic Finish, Bluetooth ver 5.0, Headset with mic for phone calls (Black)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A020024439JEE92WDF6TC&url=%2FSony-WI-C200-Wireless-Neck-Band-Headphones%2Fdp%2FB07S13PJ3W%2Fref%3Dsr_1_203_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036887%26sr%3D8-203-spons%26psc%3D1&qualifier=1620036887&id=7885759342752217&widgetName=sp_mtf,1699.0,2990.0,43.17725752508361,3.9,21306
"Boult Audio AirBass MuseBuds True Wireless Earbuds with 18H Total Playtime, Deep bass with Sports fit, IPX5 Sweatproof, Voice Assistant and Built in mic (Black)",https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg13_1?ie=UTF8&adId=A081300727XA6XU633N3A&url=%2FBoult-Audio-Earphones-Bluetooth-Headphone%2Fdp%2FB08CZZBRLG%2Fref%3Dsr_1_204_sspa%3Fdchild%3D1%26keywords%3Dearphones%2Bwireless%26qid%3D1620036887%26sr%3D8-204-spons%26psc%3D1&qualifier=1620036887&id=7885759342752217&widgetName=sp_mtf,1199.0,6999.0,82.86898128304043,3.7,3198
Fier Bluetooth Connect with All Smarts Phone Wireless Earphone/Calls Bluetooth Pack -2 Tangle Free Wire with High Bass (Black) (Red),https://www.amazon.in/Bluetooth-Connect-Smarts-Wireless-Earphone/dp/B08T5W319X/ref=sr_1_205?dchild=1&keywords=earphones+wireless&qid=1620036887&sr=8-205,199.0,699.0,71.5307582260372,0.0,0
"pTron Bassbuds in-Ear True Wireless Bluetooth 5.0 Headphones with Hi-Fi Deep Bass, 20Hrs Playtime with Case, Ergonomic Sweatproof Earbuds, Noise Isolation, Voice Assistance & Built-in Mic - (Blue)",https://www.amazon.in/pTron-Bassbuds-Wireless-Bluetooth-Headphones/dp/B0843759T2/ref=sr_1_206?dchild=1&keywords=earphones+wireless&qid=1620036887&sr=8-206,799.0,2000.0,60.050000000000004,3.6,42478
"WINEWOOD, Wireless Bluetooth Neckband V4.1 Wireless Headphones with Stereo Sound, Lightweight Neckband, Sweat-Resistant Magnetic Earbuds, Voice Assistant & Mic (Black & White)",https://www.amazon.in/Bluetooth-Headphones-Lightweight-Sweat-Resistant-Assistant/dp/B0933NPTZ2/ref=sr_1_207?dchild=1&keywords=earphones+wireless&qid=1620036887&sr=8-207,298.0,1999.0,85.09254627313658,5.0,1
"Brandshub Wireless Bluetooth Compatible with Philips I908 Sports Single Ear Wireless Ear Phones Bluetooth Headphone with Noise Isolation and Hands-Free Mic and Buttons, K1 Bluetooth Earphones - White",https://www.amazon.in/Brandshub-Compatible-Philips-I908-Hands-Free/dp/B08S3G895V/ref=sr_1_208?dchild=1&keywords=earphones+wireless&qid=1620036887&sr=8-208,599.0,999.0,40.04004004004004,0.0,0
"pTron Bassbuds Lite in-Ear True Wireless Bluetooth 5.0 Headphones with Hi-Fi Deep Bass, Total 20Hrs Playtime, Ergonomic Sweatproof Earbuds, Noise Isolation, Voice Assistance & Built-in Mic - (Blue)",https://www.amazon.in/Bassbuds-Lite-Wireless-Bluetooth-Headphones/dp/B0868TDDXP/ref=sr_1_209?dchild=1&keywords=earphones+wireless&qid=1620036887&sr=8-209,799.0,2000.0,60.050000000000004,3.7,2579
"Boult Audio AirBass TrueBuds True Wireless Earbuds with 24 Hours Total Playtime & Deep Bass, Type-C Fast Charging, Touch Controls, IPX7 Fully Waterproof, Noise Isolation and Voice Assistant (Red)",https://www.amazon.in/Boult-Audio-TrueBuds-Wireless-Waterproof/dp/B08CFCD3CW/ref=sr_1_210?dchild=1&keywords=earphones+wireless&qid=1620036887&sr=8-210,1799.0,7999.0,77.50968871108888,3.8,1761
"Maono AU-D30 BassCurve Neck Band in-Ear Bluetooth Wireless Earphones, with Bluetooth 5.0, Sweatproof Headphones, Long Life Battery, Flexible Headset and Built-in Mic",https://www.amazon.in/AU-D30-BassCurve-Bluetooth-Sweatproof-Headphones/dp/B07WTHGSG5/ref=sr_1_211?dchild=1&keywords=earphones+wireless&qid=1620036887&sr=8-211,1116.0,1999.0,44.172086043021515,3.9,1254
