,id,title,option1,option2,option3,sku,requires_shipping,taxable,featured_image,available,price,grams,compare_at_price,position,product_id,created_at,updated_at,handle,product_type,img
320,32131675258942,The Death & Co. Ryder Black,10,EE,,HBB221010E,True,True,,True,350.00,2268,,14,4598147285054,2020-06-18T13:03:33-05:00,2021-03-15T09:00:05-05:00,ryder-black,Boots,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-ryder-black-16282750812222.jpg?v=1601830527
321,32131675291710,The Death & Co. Ryder Black,10.5,D,,HBB221105,True,True,,False,350.00,2268,,15,4598147285054,2020-06-18T13:03:33-05:00,2021-02-24T12:38:53-06:00,ryder-black,Boots,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-ryder-black-16282750812222.jpg?v=1601830527
322,32131675324478,The Death & Co. Ryder Black,10.5,EE,,HBB221105E,True,True,,False,350.00,2268,,16,4598147285054,2020-06-18T13:03:33-05:00,2021-02-24T12:38:53-06:00,ryder-black,Boots,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-ryder-black-16282750812222.jpg?v=1601830527
323,32131675357246,The Death & Co. Ryder Black,11,D,,HBB221011,True,True,,False,350.00,2268,,17,4598147285054,2020-06-18T13:03:33-05:00,2021-04-01T11:53:40-05:00,ryder-black,Boots,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-ryder-black-16282750812222.jpg?v=1601830527
324,32131675390014,The Death & Co. Ryder Black,11,EE,,HBB221011E,True,True,,False,350.00,2268,,18,4598147285054,2020-06-18T13:03:33-05:00,2021-02-24T12:38:53-06:00,ryder-black,Boots,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-ryder-black-16282750812222.jpg?v=1601830527
325,32131675422782,The Death & Co. Ryder Black,11.5,D,,HBB221115,True,True,,False,350.00,2268,,19,4598147285054,2020-06-18T13:03:33-05:00,2021-02-24T12:38:53-06:00,ryder-black,Boots,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-ryder-black-16282750812222.jpg?v=1601830527
326,32131675455550,The Death & Co. Ryder Black,11.5,EE,,HBB221115E,True,True,,True,350.00,2268,,20,4598147285054,2020-06-18T13:03:33-05:00,2021-02-24T12:38:53-06:00,ryder-black,Boots,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-ryder-black-16282750812222.jpg?v=1601830527
327,32131675488318,The Death & Co. Ryder Black,12,D,,HBB221012,True,True,,False,350.00,2268,,21,4598147285054,2020-06-18T13:03:33-05:00,2021-02-24T12:38:53-06:00,ryder-black,Boots,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-ryder-black-16282750812222.jpg?v=1601830527
328,32131675553854,The Death & Co. Ryder Black,12,EE,,HBB221012E,True,True,,True,350.00,2268,,22,4598147285054,2020-06-18T13:03:33-05:00,2021-03-09T15:26:07-06:00,ryder-black,Boots,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-ryder-black-16282750812222.jpg?v=1601830527
329,32131675586622,The Death & Co. Ryder Black,13,D,,HBB221013,True,True,,False,350.00,2268,,23,4598147285054,2020-06-18T13:03:33-05:00,2021-03-17T13:23:16-05:00,ryder-black,Boots,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-ryder-black-16282750812222.jpg?v=1601830527
330,32131675619390,The Death & Co. Ryder Black,13,EE,,HBB221013E,True,True,,False,350.00,2268,,24,4598147285054,2020-06-18T13:03:33-05:00,2021-02-24T12:38:53-06:00,ryder-black,Boots,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-ryder-black-16282750812222.jpg?v=1601830527
331,32131675652158,The Death & Co. Ryder Black,14,D,,HBB221014,True,True,,False,350.00,2268,,25,4598147285054,2020-06-18T13:03:33-05:00,2021-03-17T13:22:30-05:00,ryder-black,Boots,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-ryder-black-16282750812222.jpg?v=1601830527
332,32131675717694,The Death & Co. Ryder Black,15,D,,HBB221015,True,True,,True,350.00,2268,,26,4598147285054,2020-06-18T13:03:33-05:00,2021-02-24T12:38:53-06:00,ryder-black,Boots,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-ryder-black-16282750812222.jpg?v=1601830527
333,32131675783230,The Death & Co. Ryder Black,16,D,,HBB221016,True,True,,True,350.00,2268,,27,4598147285054,2020-06-18T13:03:34-05:00,2021-02-24T12:38:53-06:00,ryder-black,Boots,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-boots-ryder-black-16282750812222.jpg?v=1601830527
334,32309546909758,The Bradley Grey,6,,,HBB307006,True,True,,True,150.00,1361,195.00,1,4686319681598,2020-08-05T10:20:59-05:00,2021-03-18T16:11:59-05:00,bradley-grey,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-grey-15997388783678.jpg?v=1596824115
335,32309546942526,The Bradley Grey,7,,,HBB307007,True,True,,True,150.00,1361,195.00,2,4686319681598,2020-08-05T10:20:59-05:00,2021-03-18T16:11:59-05:00,bradley-grey,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-grey-15997388783678.jpg?v=1596824115
336,32309546975294,The Bradley Grey,7.5,,,HBB307075,True,True,,True,150.00,1361,195.00,3,4686319681598,2020-08-05T10:20:59-05:00,2021-03-30T11:31:10-05:00,bradley-grey,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-grey-15997388783678.jpg?v=1596824115
337,32309547008062,The Bradley Grey,8,,,HBB307008,True,True,,True,150.00,1361,195.00,4,4686319681598,2020-08-05T10:20:59-05:00,2021-03-18T16:11:59-05:00,bradley-grey,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-grey-15997388783678.jpg?v=1596824115
338,32309547040830,The Bradley Grey,8.5,,,HBB307085,True,True,,False,150.00,1361,195.00,5,4686319681598,2020-08-05T10:20:59-05:00,2021-03-18T16:11:59-05:00,bradley-grey,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-grey-15997388783678.jpg?v=1596824115
339,32309547073598,The Bradley Grey,9,,,HBB307009,True,True,,True,150.00,1361,195.00,6,4686319681598,2020-08-05T10:20:59-05:00,2021-03-18T16:11:59-05:00,bradley-grey,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-grey-15997388783678.jpg?v=1596824115
340,32309547106366,The Bradley Grey,9.5,,,HBB307095,True,True,,True,150.00,1361,195.00,7,4686319681598,2020-08-05T10:20:59-05:00,2021-03-23T14:59:10-05:00,bradley-grey,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-grey-15997388783678.jpg?v=1596824115
341,32309547139134,The Bradley Grey,10,,,HBB307010,True,True,,False,150.00,1361,195.00,8,4686319681598,2020-08-05T10:20:59-05:00,2021-03-18T16:11:59-05:00,bradley-grey,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-grey-15997388783678.jpg?v=1596824115
342,32309547171902,The Bradley Grey,10.5,,,HBB307105,True,True,,False,150.00,1361,195.00,9,4686319681598,2020-08-05T10:20:59-05:00,2021-03-18T16:11:59-05:00,bradley-grey,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-grey-15997388783678.jpg?v=1596824115
343,32309547204670,The Bradley Grey,11,,,HBB307011,True,True,,False,150.00,1361,195.00,10,4686319681598,2020-08-05T10:20:59-05:00,2021-03-18T16:11:59-05:00,bradley-grey,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-grey-15997388783678.jpg?v=1596824115
344,32309547237438,The Bradley Grey,11.5,,,HBB307115,True,True,,False,150.00,1361,195.00,11,4686319681598,2020-08-05T10:20:59-05:00,2021-03-18T16:11:59-05:00,bradley-grey,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-grey-15997388783678.jpg?v=1596824115
345,32309547270206,The Bradley Grey,12,,,HBB307012,True,True,,False,150.00,1361,195.00,12,4686319681598,2020-08-05T10:20:59-05:00,2021-04-02T08:57:50-05:00,bradley-grey,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-grey-15997388783678.jpg?v=1596824115
346,32309547302974,The Bradley Grey,13,,,HBB307013,True,True,,False,150.00,1361,195.00,13,4686319681598,2020-08-05T10:20:59-05:00,2021-03-18T16:11:59-05:00,bradley-grey,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-grey-15997388783678.jpg?v=1596824115
347,32309539209278,The Bradley Green,6,,,HBB308006,True,True,,False,150.00,1361,195.00,1,4686318272574,2020-08-05T10:15:43-05:00,2021-03-18T16:11:57-05:00,bradley-green,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-green-15997362044990.jpg?v=1596824083
348,32309539242046,The Bradley Green,7,,,HBB308007,True,True,,True,150.00,1361,195.00,2,4686318272574,2020-08-05T10:15:43-05:00,2021-03-18T16:11:57-05:00,bradley-green,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-green-15997362044990.jpg?v=1596824083
349,32309539274814,The Bradley Green,7.5,,,HBB308075,True,True,,True,150.00,1361,195.00,3,4686318272574,2020-08-05T10:15:43-05:00,2021-03-18T16:11:57-05:00,bradley-green,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-green-15997362044990.jpg?v=1596824083
350,32309539307582,The Bradley Green,8,,,HBB308008,True,True,,False,150.00,1361,195.00,4,4686318272574,2020-08-05T10:15:43-05:00,2021-03-18T16:11:57-05:00,bradley-green,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-green-15997362044990.jpg?v=1596824083
351,32309539340350,The Bradley Green,8.5,,,HBB308085,True,True,,False,150.00,1361,195.00,5,4686318272574,2020-08-05T10:15:43-05:00,2021-03-18T16:11:57-05:00,bradley-green,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-green-15997362044990.jpg?v=1596824083
352,32309539373118,The Bradley Green,9,,,HBB308009,True,True,,False,150.00,1361,195.00,6,4686318272574,2020-08-05T10:15:43-05:00,2021-04-02T13:52:36-05:00,bradley-green,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-green-15997362044990.jpg?v=1596824083
353,32309539405886,The Bradley Green,9.5,,,HBB308095,True,True,,True,150.00,1361,195.00,7,4686318272574,2020-08-05T10:15:43-05:00,2021-04-03T06:14:10-05:00,bradley-green,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-green-15997362044990.jpg?v=1596824083
354,32309539438654,The Bradley Green,10,,,HBB308010,True,True,,False,150.00,1361,195.00,8,4686318272574,2020-08-05T10:15:43-05:00,2021-03-18T16:11:57-05:00,bradley-green,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-green-15997362044990.jpg?v=1596824083
355,32309539471422,The Bradley Green,10.5,,,HBB308105,True,True,,False,150.00,1361,195.00,9,4686318272574,2020-08-05T10:15:43-05:00,2021-03-18T16:11:58-05:00,bradley-green,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-green-15997362044990.jpg?v=1596824083
356,32309539504190,The Bradley Green,11,,,HBB308011,True,True,,True,150.00,1361,195.00,10,4686318272574,2020-08-05T10:15:43-05:00,2021-03-31T15:33:30-05:00,bradley-green,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-green-15997362044990.jpg?v=1596824083
357,32309539536958,The Bradley Green,11.5,,,HBB308115,True,True,,True,150.00,1361,195.00,11,4686318272574,2020-08-05T10:15:43-05:00,2021-03-25T11:05:25-05:00,bradley-green,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-green-15997362044990.jpg?v=1596824083
358,32309539569726,The Bradley Green,12,,,HBB308012,True,True,,True,150.00,1361,195.00,12,4686318272574,2020-08-05T10:15:43-05:00,2021-03-18T16:11:58-05:00,bradley-green,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-green-15997362044990.jpg?v=1596824083
359,32309539602494,The Bradley Green,13,,,HBB308013,True,True,,True,150.00,1361,195.00,13,4686318272574,2020-08-05T10:15:43-05:00,2021-03-18T16:11:58-05:00,bradley-green,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-bradley-green-15997362044990.jpg?v=1596824083
360,31621173248062,The Nils Brown,6,D,,HBB605006,True,True,,False,150.00,1588,250.00,1,4459726503998,2020-03-12T12:02:10-05:00,2021-04-03T12:44:56-05:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
361,31621173313598,The Nils Brown,7,D,,HBB605007,True,True,,False,150.00,1588,250.00,2,4459726503998,2020-03-12T12:02:10-05:00,2021-03-09T15:09:36-06:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
362,31621173346366,The Nils Brown,7,EE,,HBB605007E,True,True,,True,150.00,1588,250.00,3,4459726503998,2020-03-12T12:02:10-05:00,2021-03-01T09:48:10-06:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
363,31621173379134,The Nils Brown,7.5,D,,HBB605075,True,True,,False,150.00,1588,250.00,4,4459726503998,2020-03-12T12:02:10-05:00,2021-03-17T16:18:40-05:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
364,31621173444670,The Nils Brown,8,D,,HBB605008,True,True,,True,150.00,1588,250.00,5,4459726503998,2020-03-12T12:02:11-05:00,2021-03-17T11:36:41-05:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
365,31621173477438,The Nils Brown,8,EE,,HBB605008E,True,True,,True,150.00,1588,250.00,6,4459726503998,2020-03-12T12:02:11-05:00,2021-03-01T09:48:10-06:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
366,31621173510206,The Nils Brown,8.5,D,,HBB605085,True,True,,True,150.00,1588,250.00,7,4459726503998,2020-03-12T12:02:11-05:00,2021-03-16T17:04:35-05:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
367,31621173542974,The Nils Brown,8.5,EE,,HBB605085E,True,True,,True,150.00,1588,250.00,8,4459726503998,2020-03-12T12:02:11-05:00,2021-03-01T09:48:10-06:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
368,31621173575742,The Nils Brown,9,D,,HBB605009,True,True,,True,150.00,1588,250.00,9,4459726503998,2020-03-12T12:02:11-05:00,2021-03-31T15:03:32-05:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
369,31621173608510,The Nils Brown,9,EE,,HBB605009E,True,True,,False,150.00,1588,250.00,10,4459726503998,2020-03-12T12:02:11-05:00,2021-03-01T09:48:10-06:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
370,31621173641278,The Nils Brown,9.5,D,,HBB605095,True,True,,True,150.00,1588,250.00,11,4459726503998,2020-03-12T12:02:11-05:00,2021-04-01T20:20:30-05:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
371,31621173674046,The Nils Brown,9.5,EE,,HBB605095E,True,True,,False,150.00,1588,250.00,12,4459726503998,2020-03-12T12:02:11-05:00,2021-03-02T11:42:00-06:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
372,31621173706814,The Nils Brown,10,D,,HBB605010,True,True,,False,150.00,1588,250.00,13,4459726503998,2020-03-12T12:02:11-05:00,2021-04-04T17:34:45-05:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
373,31621173739582,The Nils Brown,10,EE,,HBB605010E,True,True,,False,150.00,1588,250.00,14,4459726503998,2020-03-12T12:02:11-05:00,2021-03-01T09:48:10-06:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
374,31621173772350,The Nils Brown,10.5,D,,HBB605105,True,True,,False,150.00,1588,250.00,15,4459726503998,2020-03-12T12:02:11-05:00,2021-04-04T23:10:01-05:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
375,31621173805118,The Nils Brown,10.5,EE,,HBB605105E,True,True,,False,150.00,1588,250.00,16,4459726503998,2020-03-12T12:02:11-05:00,2021-03-01T09:48:10-06:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
376,31621173837886,The Nils Brown,11,D,,HBB605011,True,True,,False,150.00,1588,250.00,17,4459726503998,2020-03-12T12:02:11-05:00,2021-03-31T17:43:00-05:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
377,31621173870654,The Nils Brown,11,EE,,HBB605011E,True,True,,False,150.00,1588,250.00,18,4459726503998,2020-03-12T12:02:11-05:00,2021-03-01T09:48:10-06:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
378,31621173903422,The Nils Brown,11.5,D,,HBB605115,True,True,,False,150.00,1588,250.00,19,4459726503998,2020-03-12T12:02:11-05:00,2021-03-02T14:40:20-06:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
379,31621173936190,The Nils Brown,11.5,EE,,HBB605115E,True,True,,False,150.00,1588,250.00,20,4459726503998,2020-03-12T12:02:11-05:00,2021-03-02T15:54:56-06:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
380,31621173968958,The Nils Brown,12,D,,HBB605012,True,True,,False,150.00,1588,250.00,21,4459726503998,2020-03-12T12:02:11-05:00,2021-03-24T15:16:41-05:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
381,31621174001726,The Nils Brown,12,EE,,HBB605012E,True,True,,True,150.00,1588,250.00,22,4459726503998,2020-03-12T12:02:11-05:00,2021-03-01T09:48:10-06:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
382,31621174034494,The Nils Brown,13,D,,HBB605013,True,True,,False,150.00,1588,250.00,23,4459726503998,2020-03-12T12:02:11-05:00,2021-03-10T08:50:36-06:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
383,31621174067262,The Nils Brown,13,EE,,HBB605013E,True,True,,True,150.00,1588,250.00,24,4459726503998,2020-03-12T12:02:11-05:00,2021-03-16T13:37:27-05:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
384,31621174100030,The Nils Brown,14,D,,HBB605014,True,True,,False,150.00,1588,250.00,25,4459726503998,2020-03-12T12:02:11-05:00,2021-03-11T18:40:26-06:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
385,31621174165566,The Nils Brown,15,D,,HBB605015,True,True,,False,150.00,1588,250.00,26,4459726503998,2020-03-12T12:02:11-05:00,2021-03-09T17:08:50-06:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
386,31621174231102,The Nils Brown,16,D,,HBB605016,True,True,,True,150.00,1588,250.00,27,4459726503998,2020-03-12T12:02:11-05:00,2021-03-02T11:43:45-06:00,nils-brown,Shoes,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-shoes-nils-brown-15040816349246.jpg?v=1590603398
387,31848788230206,The Charlie Navy,7,,,HBB806007,True,True,,True,225.00,1814,,1,4518461046846,2020-05-07T10:15:19-05:00,2021-02-24T12:38:44-06:00,charlie-navy,Sneakers,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-cole-navy-16045216464958.jpg?v=1597607083
388,31848788262974,The Charlie Navy,7.5,,,HBB806075,True,True,,True,225.00,1814,,2,4518461046846,2020-05-07T10:15:19-05:00,2021-02-24T12:38:44-06:00,charlie-navy,Sneakers,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-cole-navy-16045216464958.jpg?v=1597607083
389,31848788295742,The Charlie Navy,8,,,HBB806008,True,True,,True,225.00,1814,,3,4518461046846,2020-05-07T10:15:19-05:00,2021-02-24T12:38:44-06:00,charlie-navy,Sneakers,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-cole-navy-16045216464958.jpg?v=1597607083
390,31848788328510,The Charlie Navy,8.5,,,HBB806085,True,True,,True,225.00,1814,,4,4518461046846,2020-05-07T10:15:19-05:00,2021-02-24T12:38:44-06:00,charlie-navy,Sneakers,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-cole-navy-16045216464958.jpg?v=1597607083
391,31848788361278,The Charlie Navy,9,,,HBB806009,True,True,,True,225.00,1814,,5,4518461046846,2020-05-07T10:15:19-05:00,2021-04-04T11:18:35-05:00,charlie-navy,Sneakers,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-cole-navy-16045216464958.jpg?v=1597607083
392,31848788394046,The Charlie Navy,9.5,,,HBB806095,True,True,,True,225.00,1814,,6,4518461046846,2020-05-07T10:15:19-05:00,2021-02-24T12:38:44-06:00,charlie-navy,Sneakers,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-cole-navy-16045216464958.jpg?v=1597607083
393,31848788426814,The Charlie Navy,10,,,HBB806010,True,True,,True,225.00,1814,,7,4518461046846,2020-05-07T10:15:19-05:00,2021-03-22T16:46:55-05:00,charlie-navy,Sneakers,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-cole-navy-16045216464958.jpg?v=1597607083
394,31848788459582,The Charlie Navy,10.5,,,HBB806105,True,True,,True,225.00,1814,,8,4518461046846,2020-05-07T10:15:19-05:00,2021-03-31T16:59:05-05:00,charlie-navy,Sneakers,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-cole-navy-16045216464958.jpg?v=1597607083
395,31848788492350,The Charlie Navy,11,,,HBB806011,True,True,,True,225.00,1814,,9,4518461046846,2020-05-07T10:15:19-05:00,2021-04-01T09:36:35-05:00,charlie-navy,Sneakers,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-cole-navy-16045216464958.jpg?v=1597607083
396,31848788525118,The Charlie Navy,11.5,,,HBB806115,True,True,,True,225.00,1814,,10,4518461046846,2020-05-07T10:15:19-05:00,2021-03-31T16:00:20-05:00,charlie-navy,Sneakers,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-cole-navy-16045216464958.jpg?v=1597607083
397,31848788557886,The Charlie Navy,12,,,HBB806012,True,True,,True,225.00,1814,,11,4518461046846,2020-05-07T10:15:19-05:00,2021-02-24T12:38:44-06:00,charlie-navy,Sneakers,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-cole-navy-16045216464958.jpg?v=1597607083
398,31848788590654,The Charlie Navy,13,,,HBB806013,True,True,,True,225.00,1814,,12,4518461046846,2020-05-07T10:15:20-05:00,2021-03-17T16:13:16-05:00,charlie-navy,Sneakers,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-cole-navy-16045216464958.jpg?v=1597607083
399,31848788623422,The Charlie Navy,14,,,HBB806014,True,True,,True,225.00,1814,,13,4518461046846,2020-05-07T10:15:20-05:00,2021-02-24T12:38:45-06:00,charlie-navy,Sneakers,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-cole-navy-16045216464958.jpg?v=1597607083
400,31848788656190,The Charlie Navy,15,,,HBB806015,True,True,,True,225.00,1814,,14,4518461046846,2020-05-07T10:15:20-05:00,2021-03-10T09:32:06-06:00,charlie-navy,Sneakers,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-cole-navy-16045216464958.jpg?v=1597607083
401,31848771878974,The Charlie Wheat,7,,,HBB803007,True,True,,True,225.00,1814,,1,4518457638974,2020-05-07T10:10:45-05:00,2021-03-17T17:46:35-05:00,charlie-wheat,Sneakers,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-cole-wheat-16045236584510.jpg?v=1597275399
402,31848771911742,The Charlie Wheat,7.5,,,HBB803075,True,True,,True,225.00,1814,,2,4518457638974,2020-05-07T10:10:46-05:00,2021-03-17T17:46:35-05:00,charlie-wheat,Sneakers,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-cole-wheat-16045236584510.jpg?v=1597275399
403,31848771944510,The Charlie Wheat,8,,,HBB803008,True,True,,True,225.00,1814,,3,4518457638974,2020-05-07T10:10:46-05:00,2021-03-31T17:52:11-05:00,charlie-wheat,Sneakers,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-cole-wheat-16045236584510.jpg?v=1597275399
404,31848771977278,The Charlie Wheat,8.5,,,HBB803085,True,True,,True,225.00,1814,,4,4518457638974,2020-05-07T10:10:46-05:00,2021-03-17T17:46:36-05:00,charlie-wheat,Sneakers,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-cole-wheat-16045236584510.jpg?v=1597275399
405,31848772010046,The Charlie Wheat,9,,,HBB803009,True,True,,True,225.00,1814,,5,4518457638974,2020-05-07T10:10:46-05:00,2021-03-23T14:54:00-05:00,charlie-wheat,Sneakers,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-cole-wheat-16045236584510.jpg?v=1597275399
406,31848772042814,The Charlie Wheat,9.5,,,HBB803095,True,True,,True,225.00,1814,,6,4518457638974,2020-05-07T10:10:46-05:00,2021-04-01T13:35:11-05:00,charlie-wheat,Sneakers,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-cole-wheat-16045236584510.jpg?v=1597275399
407,31848772075582,The Charlie Wheat,10,,,HBB803010,True,True,,True,225.00,1814,,7,4518457638974,2020-05-07T10:10:46-05:00,2021-04-01T13:11:30-05:00,charlie-wheat,Sneakers,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-cole-wheat-16045236584510.jpg?v=1597275399
408,31848772108350,The Charlie Wheat,10.5,,,HBB803105,True,True,,True,225.00,1814,,8,4518457638974,2020-05-07T10:10:46-05:00,2021-03-29T23:58:05-05:00,charlie-wheat,Sneakers,https://cdn.shopify.com/s/files/1/0048/2912/products/helm-sneakers-cole-wheat-16045236584510.jpg?v=1597275399
